"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.96","REVELSTOKE A","1176749","2006-05","2006","05","20.4","","5.7","","13.1","","32.1","","-1.7","","","","","","52.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-06","2006","06","24.0","","10.9","","17.5","","32.8","","6.8","","","","","","40.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-07","2006","07","28.8","","13.3","","21.1","","34.6","","9.9","","","","","","39.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-08","2006","08","25.6","","10.7","","18.2","","31.4","","7.6","","","","","","32.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-09","2006","09","21.4","","7.9","","14.7","","28.4","","3.8","","","","","","39.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-10","2006","10","12.3","","2.0","","7.2","","19.3","","-5.0","","","","","","51.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-11","2006","11","1.5","","-2.8","","-0.7","","6.2","","-20.3","","","","","","230.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-12","2006","12","0.9","","-3.3","","-1.2","","5.3","","-11.2","","","","","","96.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2007-01","2007","01","-1.1","","-7.8","","-4.5","","5.2","","-19.6","S","","","","","98.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2007-02","2007","02","1.9","","-3.8","","-1.0","","7.9","","-14.4","","","","","","54.5","E","","","","","",""
