"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1970-09","1970","09","15.4","","1.7","","8.6","","23.9","S","-6.7","","114.0","","0.0","","114.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-10","1970","10","9.9","","-2.3","","3.8","","23.3","S","-8.3","S","77.7","","3.6","","81.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-11","1970","11","2.9","","-7.5","","-2.3","","10.0","S","-28.3","","52.3","","30.0","","82.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1970-12","1970","12","-2.4","","-10.7","","-6.6","","6.1","","-25.6","","35.6","","137.2","","172.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1971-01","1971","01","-3.6","","-12.3","","-8.0","","9.4","","-31.1","","81.3","","113.0","","194.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1971-02","1971","02","1.7","","-8.4","","-3.4","","8.9","","-23.3","","14.0","","42.9","","56.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1971-03","1971","03","2.3","","-7.6","","-2.7","","7.2","","-21.7","","27.2","","80.0","","107.2","","64","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-04","1971","04","10.4","","-2.6","","3.9","","17.2","","-11.7","","57.2","","9.7","","66.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-05","1971","05","17.7","","2.2","","10.0","","25.6","S","-2.2","S","40.9","","6.6","","47.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-06","1971","06","18.3","","6.1","","12.2","","28.9","","0.0","","77.2","","0.0","","77.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-07","1971","07","24.3","","6.4","","15.4","","32.2","","0.6","","66.0","","0.0","","66.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-08","1971","08","28.4","","8.0","","18.2","","35.0","","2.8","","40.6","","0.0","","40.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-09","1971","09","15.7","","2.3","","9.0","","25.0","S","-6.7","","58.4","","0.0","","58.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-10","1971","10","9.7","","-2.4","","3.7","","23.3","","-17.8","","80.3","","34.0","","114.3","","30","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-11","1971","11","3.2","","-3.9","","-0.4","","9.4","S","-18.9","","82.0","","51.8","","133.9","","10","","","","",""
"-115.07","49.49","FERNIE","1152850","1971-12","1971","12","-4.9","","-15.1","","-10.0","","2.8","S","-32.2","","24.4","","225.8","","250.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01","1972","01","-6.2","","-16.6","","-11.4","","5.6","","-35.6","","19.1","","205.0","","224.0","","119","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-02","1972","02","0.8","","-8.9","","-4.1","","10.0","","-31.7","","111.5","","117.3","","228.9","","94","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-03","1972","03","7.1","","-3.1","","2.0","","15.6","","-16.7","","68.3","","38.6","","106.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1972-04","1972","04","8.4","","-2.6","","2.9","","18.9","","-11.1","","49.8","","44.7","","94.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1972-05","1972","05","17.0","","2.3","","9.7","","28.9","","-5.6","","43.9","","0.0","","43.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-06","1972","06","19.6","","6.7","","13.2","","28.9","","1.7","","109.0","","0.0","","109.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-07","1972","07","21.9","","6.4","","14.2","","29.4","S","0.6","","103.9","","0.0","","103.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-08","1972","08","26.6","","7.7","","17.2","","32.2","S","3.3","","20.1","","0.0","","20.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-09","1972","09","14.1","","1.5","","7.8","","26.7","","-6.1","","119.9","","19.6","","139.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-10","1972","10","9.7","","-2.8","","3.5","","21.7","","-12.8","","35.1","","32.5","","67.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1972-11","1972","11","3.8","","-3.4","","0.2","","8.9","","-15.6","","27.9","","16.3","","44.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1972-12","1972","12","-4.7","","-13.4","","-9.1","","7.8","","-35.0","","146.6","","53.6","","200.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1973-01","1973","01","-2.9","","-12.9","","-7.9","","10.6","","-31.7","S","51.1","","64.0","","115.1","","10","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-02","1973","02","1.4","","-10.3","","-4.5","","10.0","","-27.2","","20.8","","58.2","","79.0","","15","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-03","1973","03","7.1","","-3.2","","2.0","","13.3","","-8.3","S","30.7","","29.5","","60.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1973-04","1973","04","11.2","","-2.1","","4.6","","18.3","","-10.0","","35.6","","6.6","","42.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1973-05","1973","05","17.7","","0.8","","9.3","","28.3","","-4.4","","49.0","","0.0","","49.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-06","1973","06","19.6","","5.3","","12.5","","32.2","","-2.2","","147.8","","0.0","","147.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-07","1973","07","26.2","","6.9","","16.6","","32.8","","0.6","","7.4","","0.0","","7.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-08","1973","08","25.9","","6.4","","16.2","","33.3","S","0.0","","37.8","","0.0","","37.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-09","1973","09","19.4","","3.8","","11.6","","31.1","","-6.7","","66.3","","0.0","","66.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-10","1973","10","10.7","","1.2","","6.0","","19.4","","-7.2","","108.7","","0.0","","108.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-11","1973","11","-0.6","","-6.2","","-3.4","","8.9","","-15.6","","152.1","","126.0","","278.1","","33","","","","",""
"-115.07","49.49","FERNIE","1152850","1973-12","1973","12","0.4","","-6.0","","-2.8","","7.8","","-25.0","","108.7","","75.2","","183.9","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-01","1974","01","-3.2","","-12.3","","-7.8","","8.3","","-31.7","","179.3","","80.8","","260.1","","33","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-02","1974","02","2.5","","-4.7","","-1.1","","6.7","S","-15.0","S","8.6","","104.9","","113.5","","81","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-03","1974","03","4.4","","-5.0","","-0.3","","11.7","","-17.2","","72.6","","63.0","","135.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1974-04","1974","04","11.1","","-0.8","","5.2","","21.1","","-5.0","","70.1","","31.5","","101.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1974-05","1974","05","12.6","","1.8","","7.2","","21.1","","-2.8","","116.8","","1.5","","118.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1974-06","1974","06","22.9","","6.4","","14.7","","30.6","","-0.6","","94.0","","0.0","","94.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-07","1974","07","23.2","","7.4","","15.3","","30.6","S","1.7","","141.7","","0.0","","141.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-08","1974","08","22.3","","6.7","","14.5","","31.1","S","2.2","S","38.1","","0.0","","38.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-09","1974","09","20.1","","2.2","","11.2","","26.1","","-4.4","","70.9","","0.0","","70.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-10","1974","10","15.9","","-0.8","","7.6","","22.2","","-5.6","S","3.6","","7.6","","11.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1974-11","1974","11","3.4","","-3.6","","-0.1","","10.0","","-13.9","","170.7","","59.2","","229.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1974-12","1974","12","1.4","","-5.0","","-1.8","","6.1","S","-19.4","","46.7","","98.0","","144.8","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01","1975","01","-2.6","","-11.4","","-7.0","","6.7","","-33.9","","13.7","","120.7","","134.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1975-02","1975","02","-2.9","","-14.4","","-8.7","","6.7","","-29.4","","18.5","","161.0","","179.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1975-03","1975","03","1.9","","-6.5","","-2.3","","7.2","","-21.1","","32.3","","48.0","","80.3","","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-04","1975","04","8.6","","-3.7","","2.5","","18.3","","-18.9","","25.1","","28.4","","53.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1975-05","1975","05","15.6","","1.9","","8.8","","23.9","","-2.2","S","85.3","","0.0","","85.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-06","1975","06","18.7","","5.3","","12.0","","24.4","","-0.6","","105.7","","0.0","","105.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-07","1975","07","26.9","","10.3","","18.6","","34.4","","5.0","","71.6","","0.0","","71.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-08","1975","08","20.2","","7.2","","13.7","","27.8","S","1.7","","127.5","","0.0","","127.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-09","1975","09","20.7","","2.2","","11.5","","27.8","","-1.7","","52.3","","0.0","","52.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-10","1975","10","9.6","","0.3","","5.0","","22.2","S","-3.3","S","150.1","","32.0","","182.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1975-11","1975","11","2.6","","-4.9","","-1.2","","18.3","","-18.3","","69.1","","37.3","","106.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1975-12","1975","12","0.4","","-5.4","","-2.5","","10.6","","-17.8","","278.6","","30.2","","308.9","","3","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-01","1976","01","0.9","","-8.5","","-3.8","","10.0","","-20.6","S","15.5","","96.5","","112.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1976-02","1976","02","1.1","","-6.4","","-2.7","","7.2","S","-21.7","S","5.3","","156.5","","161.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1976-03","1976","03","2.6","","-7.7","","-2.6","","10.6","","-30.6","","35.1","","53.8","","88.9","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-04","1976","04","11.7","","-1.1","","5.3","","20.6","S","-6.1","","29.2","","2.5","","31.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-05","1976","05","17.9","","2.5","","10.2","","25.0","","-2.8","","114.3","","0.0","","114.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-06","1976","06","17.9","","4.6","","11.3","","28.3","S","-2.2","","67.6","","0.0","","67.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-07","1976","07","23.9","","7.7","","15.8","","31.1","","2.2","S","56.4","","0.0","","56.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-08","1976","08","21.9","","8.6","","15.3","","28.9","","3.3","","179.8","","0.0","","179.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-09","1976","09","21.6","","4.1","","12.9","","28.3","","-1.1","","16.3","","0.0","","16.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1976-10","1976","10","12.0","","-0.7","","5.7","","25.6","","-8.3","","85.9","","1.5","","87.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1976-11","1976","11","4.0","","-4.6","","-0.3","","12.2","","-15.0","","28.7","","12.7","","41.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1976-12","1976","12","2.2","","-4.8","","-1.3","","10.6","","-13.3","","36.3","","32.0","","68.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1977-01","1977","01","-3.5","","-11.3","","-7.4","","7.8","","-23.9","","34.1","","22.7","","56.8","","5","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-02","1977","02","4.7","","-4.8","","-0.1","","11.1","","-13.3","","30.3","","19.6","","49.9","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-03","1977","03","4.7","","-4.4","","0.2","","10.0","","-12.2","S","31.0","","48.7","","79.7","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-04","1977","04","15.1","","-1.8","","6.7","","28.9","S","-6.1","S","10.6","","1.0","","11.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-05","1977","05","14.6","","3.3","","9.0","","22.2","S","-2.2","","83.8","","0.0","","83.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-06","1977","06","23.3","","7.0","","15.2","","29.4","S","-1.1","","44.5","","0.0","","44.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-07","1977","07","23.2","E","7.6","","15.4","E","32.0","E","1.7","","77.3","","0.0","","77.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-08","1977","08","23.1","","7.4","","15.3","","33.3","","0.0","","137.2","","0.0","","137.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-09","1977","09","15.7","","4.1","","9.9","","24.4","","-1.1","","87.5","","0.0","","87.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-10","1977","10","11.9","","-1.2","","5.4","","19.4","","-6.7","","41.7","","0.8","","42.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-11","1977","11","1.8","","-5.7","","-2.0","","10.0","S","-22.8","","89.1","","49.3","","138.4","","12","","","","",""
"-115.07","49.49","FERNIE","1152850","1977-12","1977","12","-5.4","","-14.0","","-9.7","","7.8","","-29.4","","83.3","","131.2","","214.5","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-01","1978","01","-4.8","","-13.5","","-9.2","","4.4","","-30.6","S","0.0","","107.3","","107.3","","81","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-02","1978","02","1.5","","-8.7","","-3.6","","10.0","","-26.1","","14.9","","31.7","","46.6","","78","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-03","1978","03","7.0","","-4.5","","1.3","","19.4","","-21.7","","63.0","","15.0","","78.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-04","1978","04","10.9","","-0.7","","5.1","","20.6","","-6.1","S","62.7","","5.1","","67.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-05","1978","05","13.4","","2.0","","7.7","","23.9","","-3.9","","164.8","","0.0","T","164.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-06","1978","06","21.6","","4.2","","12.9","","31.1","","-1.1","","71.4","","0.0","","71.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-07","1978","07","24.1","","7.8","","16.0","","30.0","S","3.3","S","87.8","","0.0","","87.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-08","1978","08","21.3","","6.9","","14.1","","33.0","","2.0","","85.6","","0.0","","85.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-09","1978","09","17.1","","6.1","","11.6","","26.5","","-3.5","S","97.5","","0.0","","97.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-10","1978","10","13.0","","-1.1","","6.0","","21.5","","-6.0","","19.8","","0.2","","20.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-11","1978","11","1.1","","-7.4","","-3.2","","13.0","","-20.5","","77.2","","13.1","","90.3","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","1978-12","1978","12","-4.2","","-13.5","E","-8.9","E","5.0","","-37.0","","0.0","","92.5","","92.5","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-01","1979","01","-10.7","","-22.7","","-16.7","","4.0","","-37.5","","0.0","","74.8","","74.8","","55","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-02","1979","02","0.0","","-10.7","","-5.4","","6.5","","-28.0","","48.0","","143.0","","191.0","","95","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-03","1979","03","7.0","","-6.0","","0.5","","15.0","","-18.0","","39.4","","11.8","","51.2","","11","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-04","1979","04","10.3","","-1.1","","4.6","","21.0","S","-12.0","","43.4","","36.6","","80.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-05","1979","05","16.3","","2.0","","9.2","","28.0","","-3.0","","87.6","","4.4","","92.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-06","1979","06","21.8","","5.8","","13.8","","33.0","","-1.0","","67.8","","0.0","","67.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-07","1979","07","25.8","","7.6","","16.7","","34.5","S","0.0","","58.8","","0.0","","58.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-08","1979","08","25.7","","8.7","","17.2","","30.5","S","4.5","","19.0","","0.0","","19.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-09","1979","09","22.1","","3.9","","13.0","","28.0","","-2.5","","34.3","","0.0","","34.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-10","1979","10","13.3","","0.4","","6.9","","24.5","","-6.5","","97.4","","0.0","","97.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-11","1979","11","0.6","","-7.4","","-3.4","","6.5","","-19.0","","6.0","","5.2","","11.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1979-12","1979","12","2.7","","-4.3","","-0.8","","9.5","","-24.5","","174.2","","87.9","","262.1","","18","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-01","1980","01","-6.2","","-17.1","","-11.7","","5.5","","-34.5","","8.0","","92.4","","100.4","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-02","1980","02","1.3","","-7.0","","-2.9","","8.5","","-18.5","","39.2","","45.4","","84.6","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-03","1980","03","3.6","","-5.9","","-1.2","","12.0","","-26.0","","26.8","","73.7","","100.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1980-04","1980","04","14.6","","-1.4","","6.6","","25.5","S","-9.0","","44.8","","0.8","","45.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-05","1980","05","18.4","","3.7","","11.1","","26.0","","-2.5","","90.0","","0.0","","90.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-06","1980","06","19.3","","4.7","","12.0","","26.5","","-2.0","","49.8","","0.0","","49.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-07","1980","07","24.4","","7.3","","15.9","","31.5","","2.5","S","44.2","","0.0","","44.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-08","1980","08","19.9","","5.3","","12.6","","25.5","S","-0.5","","119.7","","0.0","","119.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-09","1980","09","17.6","","3.4","","10.5","","25.5","","-3.5","","96.2","","0.0","","96.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-10","1980","10","13.5","","-1.1","","6.2","","28.0","","-7.0","","28.0","","0.0","","28.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-11","1980","11","4.5","","-4.3","","0.1","","16.0","","-13.5","","133.4","","44.4","","177.8","","27","","","","",""
"-115.07","49.49","FERNIE","1152850","1980-12","1980","12","-0.7","","-10.3","","-5.5","","12.5","","-32.0","","99.0","","173.7","","272.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-01","1981","01","-0.3","","-8.5","","-4.4","","5.5","","-17.0","","8.0","","18.6","","26.6","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-02","1981","02","2.0","","-7.9","","-3.0","","12.5","","-32.5","","88.8","","10.8","","99.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-03","1981","03","9.3","","-4.8","","2.3","","16.0","","-12.0","","36.6","","0.0","T","36.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-04","1981","04","10.5","","-0.2","","5.2","","21.5","","-8.0","","60.2","","34.2","","94.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-05","1981","05","16.0","","4.3","","10.2","","23.5","","-2.5","","75.6","","1.4","","77.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-06","1981","06","16.2","","5.1","","10.7","","27.5","","0.5","S","219.6","","0.0","","219.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-07","1981","07","21.7","","8.0","","14.9","","30.0","","2.5","","96.9","","0.0","","96.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-08","1981","08","27.0","","8.1","","17.6","","34.0","","3.5","","28.4","","0.0","","28.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-09","1981","09","18.4","","3.1","","10.8","","29.5","","-3.0","","81.0","","0.0","","81.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-10","1981","10","11.0","","-1.1","","5.0","","16.5","S","-8.5","S","67.3","","0.0","","67.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-11","1981","11","6.5","","-3.6","","1.5","","17.5","","-14.5","","51.2","","26.6","","77.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1981-12","1981","12","-2.1","","-11.5","","-6.8","","6.0","","-25.0","","41.0","","74.5","","115.5","","37","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-01","1982","01","-3.5","","-14.3","","-8.9","","5.5","","-35.0","","16.2","","161.8","","178.0","","80","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-02","1982","02","-0.6","","-11.4","","-6.0","","10.5","","-33.0","","170.0","","96.4","","266.4","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-03","1982","03","5.1","","-5.7","","-0.3","","10.0","S","-17.0","","37.0","","60.6","","97.6","","35","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-04","1982","04","8.2","","-4.7","","1.8","","20.0","","-13.5","","47.4","","20.0","","67.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-05","1982","05","16.0","","0.0","","8.0","","24.5","","-4.0","S","39.4","","0.0","","39.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-06","1982","06","22.6","","5.9","","14.3","","29.0","S","1.0","S","67.1","","0.0","","67.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-07","1982","07","22.2","","7.2","","14.7","","30.5","","2.0","S","55.5","","0.0","","55.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-08","1982","08","22.9","","6.3","","14.6","","29.5","","1.0","","32.7","","0.0","","32.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-09","1982","09","17.3","","3.1","","10.2","","28.0","","-4.0","","83.7","","0.0","","83.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-10","1982","10","11.2","","-4.7","","3.3","","20.0","","-13.0","S","113.8","","0.0","","113.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-11","1982","11","0.2","","-14.5","","-7.2","","9.0","","-31.0","","59.0","","92.4","","151.4","","28","","","","",""
"-115.07","49.49","FERNIE","1152850","1982-12","1982","12","-1.9","","-18.1","","-10.0","","6.5","","-29.0","","67.0","","110.5","","177.5","","58","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-01","1983","01","1.3","","-14.0","","-6.4","","10.0","","-25.0","","72.4","","82.0","","154.4","","67","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-02","1983","02","3.8","","-10.9","","-3.6","","10.0","","-26.0","","61.5","","37.9","","99.4","","47","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-03","1983","03","5.6","","-8.9","","-1.7","","11.0","","-19.0","","87.8","","20.0","","107.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-04","1983","04","11.5","","-8.9","","1.3","","20.0","","-13.0","S","46.0","","0.0","T","46.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-05","1983","05","18.6","","-5.1","","6.8","","32.0","","-11.0","","21.2","","0.0","","21.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-06","1983","06","19.6","","4.6","","12.1","","26.5","S","","M","118.6","","0.0","","118.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-07","1983","07","21.3","","7.8","","14.6","","29.0","S","3.0","S","195.5","","0.0","","195.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-08","1983","08","26.2","","9.3","","17.8","","32.5","","4.5","","40.0","","0.0","","40.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-09","1983","09","16.3","","2.5","","9.4","","25.0","","-6.0","","52.2","","0.0","","52.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-10","1983","10","12.4","","0.3","","6.4","","19.0","","-7.0","","77.6","","0.0","","77.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-11","1983","11","4.1","","-1.1","","1.5","","12.0","","-16.5","","146.4","","15.2","","161.6","","2","","","","",""
"-115.07","49.49","FERNIE","1152850","1983-12","1983","12","-7.2","","-18.9","","-13.1","","3.5","S","-37.0","","0.0","T","69.6","","69.6","","35","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-01","1984","01","1.7","","-6.1","","-2.2","","11.5","S","-27.0","","69.4","","39.6","","109.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-02","1984","02","4.6","","-4.5","","0.1","","8.0","","-13.0","S","35.8","E","23.1","E","58.9","E","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-03","1984","03","6.9","","-2.3","","2.3","","12.5","","-15.0","","68.1","","14.2","","82.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-04","1984","04","10.8","","0.2","","5.5","","25.5","","-6.0","S","56.5","","1.8","","58.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-05","1984","05","13.4","","2.9","","8.2","","28.0","","-1.0","S","160.9","","0.0","","160.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-06","1984","06","19.4","","6.3","","12.9","","30.0","","2.0","","72.2","","0.0","","72.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-07","1984","07","25.6","","8.3","","17.0","","35.0","","3.0","","53.6","","0.0","","53.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-08","1984","08","25.8","","7.6","","16.7","","32.0","","1.0","","17.0","","0.0","","17.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-09","1984","09","15.6","","2.2","","8.9","","27.0","","-7.0","","97.2","","0.0","T","97.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1984-10","1984","10","8.8","","-1.8","","3.5","","24.5","","-17.0","","40.3","","43.8","","84.1","","","M","","","",""
